country,customer_id,invoice,price,stream_id,times_viewed,year,month,day,InvoiceDate
EIRE,14911.0,489520,0.75,35751C,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.25,72739B,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,3.95,22114,8,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.1,22212,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,6.75,21523,2,2017,11,28,2017-11-28
EIRE,14911.0,489520,6.75,48187,2,2017,11,28,2017-11-28
EIRE,14911.0,489520,6.75,48195,2,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.45,72741,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,4.95,85232D,3,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.55,20828,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.65,22080,10,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.65,22082,10,2017,11,28,2017-11-28
EIRE,14911.0,489520,5.95,21754,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,9.95,21784,4,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.45,21172,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.1,21181,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.1,82600,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,12.75,22282,4,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.55,21842,11,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.95,22089,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,3.75,21430,4,2017,11,28,2017-11-28
EIRE,14911.0,489520,0.85,20734,10,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.69,21133,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,0.85,35071,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.95,22083,6,2017,11,28,2017-11-28
EIRE,14911.0,489520,5.95,22121,3,2017,11,28,2017-11-28
EIRE,14911.0,489520,4.95,21485,3,2017,11,28,2017-11-28
EIRE,14911.0,489520,1.25,84836,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.95,22122,12,2017,11,28,2017-11-28
EIRE,14911.0,489520,2.95,22086,6,2017,11,28,2017-11-28
EIRE,14156.0,489546,1.65,84050,6,2017,11,28,2017-11-28
EIRE,14156.0,489546,2.1,47568,6,2017,11,28,2017-11-28
EIRE,14156.0,489546,12.75,84782A,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,12.75,84782C,1,2017,11,28,2017-11-28
EIRE,14156.0,489546,1.25,21232,12,2017,11,28,2017-11-28
EIRE,14156.0,489546,1.25,21231,12,2017,11,28,2017-11-28
EIRE,14156.0,489546,2.95,22186,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,1.25,21637,5,2017,11,28,2017-11-28
EIRE,14156.0,489550,0.55,84991,0,2017,11,28,2017-11-28
EIRE,14156.0,489550,14.95,20747,2,2017,11,28,2017-11-28
EIRE,14156.0,489550,6.75,48187,2,2017,11,28,2017-11-28
EIRE,14156.0,489550,6.75,21523,2,2017,11,28,2017-11-28
EIRE,14156.0,489550,12.75,84968C,4,2017,11,28,2017-11-28
EIRE,14156.0,489550,12.75,84968F,2,2017,11,28,2017-11-28
EIRE,14156.0,489550,12.75,84968B,2,2017,11,28,2017-11-28
EIRE,14156.0,489550,0.55,21977,5,2017,11,28,2017-11-28
EIRE,14156.0,489550,2.55,22276,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,9.95,72760B,4,2017,11,28,2017-11-28
EIRE,14156.0,489550,0.85,85231L,12,2017,11,28,2017-11-28
EIRE,14156.0,489550,0.85,85231G,12,2017,11,28,2017-11-28
EIRE,14156.0,489550,3.75,21618,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,3.75,21615,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,3.75,21619,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,2.95,21612,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,1.25,85049A,12,2017,11,28,2017-11-28
EIRE,14156.0,489550,1.25,85049B,12,2017,11,28,2017-11-28
EIRE,14156.0,489550,1.25,85049G,12,2017,11,28,2017-11-28
EIRE,14156.0,489550,2.1,21175,6,2017,11,28,2017-11-28
EIRE,14156.0,489550,9.95,37500,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,8.5,22169,4,2017,11,28,2017-11-28
EIRE,14156.0,489550,4.95,21770,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,6.75,48188,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,6.75,48194,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,6.75,48129,2,2017,11,28,2017-11-28
EIRE,14156.0,489546,3.75,84997D,6,2017,11,28,2017-11-28
EIRE,14156.0,489546,14.95,21781,1,2017,11,28,2017-11-28
